time,t2m_degC,u10_ms,v10_ms,wind_speed10m_ms
2024-02-22 11:00:00,4.57901,5.1602936,-0.41384888,5.176862
2024-02-22 12:00:00,5.04068,6.254181,-0.4921112,6.273512
2024-02-22 13:00:00,5.851959,6.5409546,-0.31970215,6.5487633
2024-02-22 14:00:00,6.2860413,6.5828857,-0.14524841,6.584488
2024-02-22 15:00:00,6.419342,7.1148224,0.05090332,7.1150045
2024-02-22 16:00:00,5.978668,6.801819,0.43623352,6.8157935
2024-02-22 17:00:00,5.3058167,5.831726,1.7144165,6.0785074
2024-02-22 18:00:00,4.757477,5.4607544,2.248764,5.9056563
2024-02-22 19:00:00,4.4740295,5.2917023,2.5540924,5.8758407
2024-02-22 20:00:00,4.117096,4.801178,2.8539429,5.585365
2024-02-22 21:00:00,3.8802795,4.5594788,3.0992584,5.513098
2024-02-22 22:00:00,3.6090393,5.7690735,1.7553406,6.0302095
2024-02-22 23:00:00,3.4461975,5.58696,1.0165863,5.6786942
2024-02-23 00:00:00,3.4413147,6.0956726,1.2857513,6.229798
2024-02-23 01:00:00,3.4686584,6.0944824,1.4496918,6.2645288
2024-02-23 02:00:00,3.308014,6.100952,1.3652039,6.2518315
2024-02-23 03:00:00,3.174469,6.0324554,1.3871765,6.1898932
2024-02-23 04:00:00,3.348297,5.897003,1.2884827,6.0361276
2024-02-23 05:00:00,3.278717,5.824234,1.1493835,5.9365635
2024-02-23 06:00:00,3.308014,5.5038757,1.3279877,5.6618195
2024-02-23 07:00:00,3.1148987,5.184372,1.6374664,5.43682
2024-02-23 08:00:00,2.9728088,5.1882935,1.4723206,5.3931546
2024-02-23 09:00:00,3.183014,5.5703125,1.3536377,5.7324266
2024-02-23 10:00:00,4.1177063,5.532013,1.448288,5.718453
2024-02-23 11:00:00,4.7347717,5.4608765,0.98579407,5.549141
2024-02-23 12:00:00,5.625641,6.4244995,0.026016235,6.424552
2024-02-23 13:00:00,6.1212463,6.4331665,-0.41070557,6.4462633
2024-02-23 14:00:00,6.3058167,6.096054,-0.39128113,6.1085987
2024-02-23 15:00:00,6.641754,5.756592,-0.19607544,5.7599297
2024-02-23 16:00:00,6.3955383,5.0759735,0.3853302,5.090578
2024-02-23 17:00:00,5.8232727,4.3172913,1.2284088,4.4886513
2024-02-23 18:00:00,4.8348694,4.3069153,1.6396332,4.6084614
2024-02-23 19:00:00,4.1905823,4.281296,1.8458252,4.662249
2024-02-23 20:00:00,3.854889,4.1515045,1.9286957,4.5776477
2024-02-23 21:00:00,3.5489807,3.7366028,2.0562897,4.2650356
2024-02-23 22:00:00,3.4459534,3.635727,2.3845367,4.3479333
2024-02-23 23:00:00,3.0240784,3.1446228,2.1825714,3.8278286
2024-02-24 00:00:00,2.8312073,2.747055,2.2022552,3.5208294
2024-02-24 01:00:00,3.0194397,2.7043762,2.1142273,3.432726
2024-02-24 02:00:00,3.1263733,2.7152252,1.6586151,3.1817372
2024-02-24 03:00:00,3.308014,2.555893,1.0708771,2.771167
2024-02-24 04:00:00,3.4230042,2.5770874,0.38313293,2.6054118
2024-02-24 05:00:00,3.5675354,2.515442,-0.22032166,2.525072
2024-02-24 06:00:00,3.4601135,2.4891815,-0.72605896,2.5929108
2024-02-24 07:00:00,3.2980042,2.384964,-0.7987213,2.5151558
2024-02-24 08:00:00,2.9908752,2.577423,-0.46951294,2.6198382
2024-02-24 09:00:00,3.2320862,2.8883362,-0.74990845,2.9840991
2024-02-24 10:00:00,4.0245667,2.2882385,-0.9798279,2.4891963
2024-02-24 11:00:00,5.355133,2.2122955,-1.0383606,2.4438584
2024-02-24 12:00:00,6.294464,2.4804993,-0.7094269,2.5799541
2024-02-24 13:00:00,7.1302795,2.514511,-0.5987854,2.5848231
2024-02-24 14:00:00,7.504547,2.481598,-0.60183716,2.553534
2024-02-24 15:00:00,7.868805,2.5657654,-0.66134644,2.6496284
2024-02-24 16:00:00,7.6286926,2.6112213,-0.6750946,2.697078
2024-02-24 17:00:00,7.1576233,1.9091339,-0.49380493,1.9719623
2024-02-24 18:00:00,6.1161194,1.0477142,0.018508911,1.0478777
2024-02-24 19:00:00,4.4637756,0.8469391,0.8937378,1.2312891
2024-02-24 20:00:00,3.4967346,-0.04170227,1.341568,1.342216
2024-02-24 21:00:00,3.582672,-0.3444519,1.3666229,1.4093635
2024-02-24 22:00:00,4.18692,-1.4872131,1.7959747,2.3318079
2024-02-24 23:00:00,4.224762,-2.1263275,2.2332153,3.0835888
2024-02-25 00:00:00,4.329254,-2.3394775,2.9056091,3.730378
2024-02-25 01:00:00,4.452545,-2.307541,3.2506104,3.9863784
2024-02-25 02:00:00,4.433258,-2.3635101,3.0922852,3.8920956
2024-02-25 03:00:00,4.457672,-2.8075714,2.9305878,4.0584235
2024-02-25 04:00:00,4.709137,-3.3507233,2.625183,4.2566338
2024-02-25 05:00:00,5.023346,-3.8388062,2.2857513,4.467784
2024-02-25 06:00:00,5.6629944,-4.4093475,1.965332,4.8275123
2024-02-25 07:00:00,5.7208557,-4.8726654,1.3062439,5.0447145
2024-02-25 08:00:00,5.676422,-5.2304688,0.52485657,5.2567363
2024-02-25 09:00:00,5.809967,-5.332962,-0.31137085,5.3420444
2024-02-25 10:00:00,6.3041077,-5.0112457,-1.3538208,5.190897
2024-02-25 11:00:00,6.567047,-5.209671,-2.4638062,5.7629
2024-02-25 12:00:00,6.6688538,-5.402893,-3.331543,6.3474746
2024-02-25 13:00:00,6.60318,-5.967224,-3.8622894,7.108097
2024-02-25 14:00:00,6.4842834,-5.8656464,-4.2622833,7.2507153
2024-02-25 15:00:00,6.4169006,-5.682831,-5.2247314,7.71961
2024-02-25 16:00:00,6.4510803,-4.8842926,-5.776474,7.5646524
2024-02-25 17:00:00,6.351837,-4.4309235,-6.3151855,7.714574
2024-02-25 18:00:00,5.9547424,-3.9576569,-6.65123,7.739632
2024-02-25 19:00:00,5.759674,-3.1618347,-6.2785034,7.029709
2024-02-25 20:00:00,5.886383,-2.3989563,-6.1720886,6.621908
2024-02-25 21:00:00,5.6542053,-1.8549347,-6.392929,6.6566
2024-02-25 22:00:00,5.0902405,-1.9725342,-6.2904053,6.592427
2024-02-25 23:00:00,4.9010315,-2.0692596,-6.0898743,6.431827
2024-02-26 00:00:00,4.5628967,-1.8972931,-5.93277,6.228762
2024-02-26 01:00:00,4.462311,-1.5737305,-5.92334,6.1288323
2024-02-26 02:00:00,4.0030823,-0.93032837,-5.9125214,5.9852667
2024-02-26 03:00:00,3.7691956,-0.3605194,-5.97348,5.9843497
2024-02-26 04:00:00,3.3858948,0.16752625,-6.0612335,6.063548
2024-02-26 05:00:00,3.4188538,0.38175964,-5.9947815,6.0069246
2024-02-26 06:00:00,3.294342,0.44805908,-5.741699,5.759155
2024-02-26 07:00:00,3.1202698,0.5465088,-5.3329926,5.360922
2024-02-26 08:00:00,3.1629944,0.5472107,-5.173874,5.202731
2024-02-26 09:00:00,4.230377,1.0149384,-4.8311768,4.9366355
2024-02-26 10:00:00,5.1996155,0.7614746,-6.422119,6.467106
2024-02-26 11:00:00,6.105377,-0.067489624,-6.5606995,6.5610466
2024-02-26 12:00:00,6.851837,-0.12760925,-6.3177185,6.3190074
2024-02-26 13:00:00,7.34256,-0.080215454,-6.2480774,6.2485924
2024-02-26 14:00:00,7.8716125,-0.064941406,-5.594864,5.5952406
2024-02-26 15:00:00,7.992462,0.50683594,-5.074768,5.100015
2024-02-26 16:00:00,7.580963,1.1603546,-4.6084137,4.752252
2024-02-26 17:00:00,7.3242493,1.0452881,-3.3698883,3.5282822
2024-02-26 18:00:00,5.722809,1.2727356,-2.4195862,2.733908
2024-02-26 19:00:00,4.1874084,1.275116,-1.4018402,1.8950137
2024-02-26 20:00:00,2.7814026,1.8552246,-0.371109,1.8919779
2024-02-26 21:00:00,2.7130432,1.4244385,0.50694275,1.5119576
2024-02-26 22:00:00,2.4842834,1.5278015,1.35495,2.0420742
2024-02-26 23:00:00,2.5921936,1.5598602,1.9389954,2.488547
2024-02-27 00:00:00,2.5404358,1.4493408,2.4750671,2.8681955
2024-02-27 01:00:00,3.0765686,1.7743988,2.9752197,3.4641628
2024-02-27 02:00:00,3.434723,2.6092072,3.1648102,4.101705
2024-02-27 03:00:00,4.0033264,3.0973969,3.4157257,4.6109705
2024-02-27 04:00:00,4.497467,2.9331055,4.2083282,5.129633
2024-02-27 05:00:00,4.68277,3.1472626,4.653351,5.617734
2024-02-27 06:00:00,5.0382385,3.53273,4.960251,6.0896854
2024-02-27 07:00:00,5.2833557,3.8096619,4.904602,6.210366
2024-02-27 08:00:00,5.4110413,3.5657043,5.0023804,6.143131
2024-02-27 09:00:00,5.943756,3.8270416,4.910797,6.225928
2024-02-27 10:00:00,6.9410706,4.6052704,4.049988,6.132774
2024-02-27 11:00:00,7.9166565,4.3542786,3.3922424,5.5196967
2024-02-27 12:00:00,8.972321,4.8517,2.2240143,5.337156
2024-02-27 13:00:00,9.9711,5.197983,0.043563843,5.1981654
2024-02-27 14:00:00,9.544586,5.0467834,-2.0372925,5.4424796
2024-02-27 15:00:00,9.046295,4.5751038,-2.0728455,5.022774
2024-02-27 16:00:00,8.799957,4.2866364,-1.3839264,4.5044985
2024-02-27 17:00:00,8.322418,3.6866608,-0.70236206,3.7529695
2024-02-27 18:00:00,7.3919983,3.065689,-0.21202087,3.0730119
2024-02-27 19:00:00,7.0118713,2.8525848,0.4358673,2.8856924
2024-02-27 20:00:00,6.382477,2.732376,0.69078064,2.818343
2024-02-27 21:00:00,6.1959534,2.4931488,0.8562317,2.6360812
2024-02-27 22:00:00,5.315338,2.0947113,1.1329346,2.381461
2024-02-27 23:00:00,4.853668,1.8437958,1.299881,2.2559419
2024-02-28 00:00:00,4.608795,1.692688,1.4721832,2.243327
2024-02-28 01:00:00,4.6229553,1.5214691,2.305954,2.7626603
2024-02-28 02:00:00,4.6739807,1.2901917,2.6782684,2.9728296
2024-02-28 03:00:00,4.9337463,1.3211517,2.9082794,3.1942966
2024-02-28 04:00:00,5.271637,0.8188629,3.6419983,3.7329195
2024-02-28 05:00:00,5.5726624,1.1478424,4.233612,4.386458
2024-02-28 06:00:00,5.8990784,0.5487976,5.0933075,5.1227884
2024-02-28 07:00:00,5.92984,0.42022705,6.3980713,6.4118567
2024-02-28 08:00:00,6.5868225,1.1345062,6.2429504,6.3451977
2024-02-28 09:00:00,7.629547,1.5888519,5.3769226,5.606759
2024-02-28 10:00:00,8.420807,2.3308105,3.8081512,4.4648285
2024-02-28 11:00:00,9.498444,2.9197235,3.4649963,4.531113
2024-02-28 12:00:00,10.692657,3.1210327,3.5283813,4.7106605
2024-02-28 13:00:00,11.433868,2.9819489,3.7641754,4.802191
2024-02-28 14:00:00,11.36673,2.6907806,4.112335,4.9144278
2024-02-28 15:00:00,11.240265,2.8358917,4.3967285,5.2319694
2024-02-28 16:00:00,11.19693,3.2041016,4.3851624,5.431014
2024-02-28 17:00:00,11.078888,3.5317688,4.4819794,5.706271
2024-02-28 18:00:00,10.816925,3.6963196,4.4658203,5.7970967
2024-02-28 19:00:00,10.897736,3.550354,4.801361,5.971439
2024-02-28 20:00:00,10.765778,3.3207855,4.6441956,5.7093053
2024-02-28 21:00:00,10.571808,4.841797,3.5989685,6.032874
2024-02-28 22:00:00,9.992462,6.5497284,1.9549408,6.8352566
2024-02-28 23:00:00,9.1586,6.176529,1.9019928,6.462746
2024-02-29 00:00:00,8.227203,6.586212,1.7301636,6.809674
2024-02-29 01:00:00,7.2673645,6.3715515,1.8254547,6.627892
2024-02-29 02:00:00,6.361603,5.9183807,1.8929443,6.2137322
2024-02-29 03:00:00,5.7862854,5.2491455,1.9712219,5.607071
2024-02-29 04:00:00,5.405426,4.8415985,2.238968,5.334234
2024-02-29 05:00:00,5.151764,4.598465,2.6510315,5.3079042
2024-02-29 06:00:00,4.78067,4.381241,2.9327087,5.272196
2024-02-29 07:00:00,4.6007385,4.2762756,3.0645752,5.261003
2024-02-29 08:00:00,4.5050354,4.2507935,2.9976501,5.2014565
2024-02-29 09:00:00,4.8523254,3.799118,3.0224304,4.854728
2024-02-29 10:00:00,5.969757,5.3416595,3.0589142,6.155508
2024-02-29 11:00:00,6.7449036,5.209656,2.779602,5.9048033
2024-02-29 12:00:00,7.132721,5.2479553,2.7384338,5.919464
2024-02-29 13:00:00,7.1214905,5.635971,2.8065796,6.2961144
2024-02-29 14:00:00,7.129547,6.5806274,2.7255554,7.122732
2024-02-29 15:00:00,6.6180725,5.9983673,2.6223755,6.546546
2024-02-29 16:00:00,6.162506,5.4467773,2.3614197,5.9366393
2024-02-29 17:00:00,5.1058655,4.6949005,2.3098602,5.2323556
2024-02-29 18:00:00,4.1559143,3.770401,2.6215057,4.5921907
2024-02-29 19:00:00,3.5289612,3.1620636,3.2289886,4.5194044
2024-02-29 20:00:00,3.2010803,2.7661743,3.795044,4.696177
2024-02-29 21:00:00,2.9457092,1.2995605,4.1073456,4.3080325
2024-02-29 22:00:00,3.0226135,-0.41940308,4.890381,4.9083323
2024-02-29 23:00:00,3.372223,-1.1696625,5.108795,5.2409825
2024-03-01 00:00:00,3.785553,-1.6638489,5.4591675,5.7070923
2024-03-01 01:00:00,3.6278381,-2.4696198,5.7106476,6.221778
2024-03-01 02:00:00,3.0675354,-3.7203827,5.8502502,6.9330134
2024-03-01 03:00:00,3.1332092,-4.400894,5.14003,6.7666664
2024-03-01 04:00:00,2.8998108,-5.289963,4.102249,6.694188
2024-03-01 05:00:00,2.1144104,-5.91185,2.1794128,6.3007784
2024-03-01 06:00:00,1.8512268,-6.551773,0.7859802,6.5987496
2024-03-01 07:00:00,1.5875549,-5.1511536,-0.11444092,5.152425
2024-03-01 08:00:00,1.589508,-4.5716705,-0.44259644,4.593045
2024-03-01 09:00:00,1.8617249,-3.9389648,-0.7666626,4.0128813
2024-03-01 10:00:00,2.6195374,-3.1326904,-2.830841,4.222252
2024-03-01 11:00:00,2.8093567,-4.6407166,-3.579422,5.86076
2024-03-01 12:00:00,2.6739807,-4.049011,-4.4412384,6.009916
2024-03-01 13:00:00,2.8784485,-3.925293,-5.4165955,6.689352
2024-03-01 14:00:00,3.2616272,-3.4038086,-6.0017395,6.8997674
2024-03-01 15:00:00,3.2886047,-3.0741425,-6.305588,7.0150404
2024-03-01 16:00:00,3.2815247,-2.7945404,-6.2651825,6.8601723
2024-03-01 17:00:00,3.9305725,-3.4174805,-6.8756256,7.6781116
2024-03-01 18:00:00,3.9059143,-2.692047,-5.952194,6.5326667
2024-03-01 19:00:00,3.919342,-2.583908,-6.04541,6.5744634
2024-03-01 20:00:00,3.96109,-1.9287262,-6.1798553,6.4738398
2024-03-01 21:00:00,3.7184143,-1.5935211,-6.940445,7.1210313
2024-03-01 22:00:00,3.5758362,-0.66789246,-6.0101166,6.0471134
2024-03-01 23:00:00,3.64151,-0.29563904,-6.085785,6.0929613
2024-03-02 00:00:00,3.3060608,-0.042556763,-6.0538483,6.053998
2024-03-02 01:00:00,3.2738342,0.45129395,-5.716568,5.734354
2024-03-02 02:00:00,3.0558167,0.81617737,-5.455124,5.515843
2024-03-02 03:00:00,2.600006,1.4200134,-5.360565,5.5454574
2024-03-02 04:00:00,2.4344788,1.9682465,-5.426056,5.772008
2024-03-02 05:00:00,2.1671448,2.0838928,-5.4552307,5.8397045
2024-03-02 06:00:00,2.2396545,2.136078,-5.551193,5.947989
2024-03-02 07:00:00,2.1427307,2.353302,-5.548355,6.0267963
2024-03-02 08:00:00,2.2796936,2.4592438,-5.4856567,6.011681
2024-03-02 09:00:00,2.7971497,2.8048553,-5.8662567,6.5023212
2024-03-02 10:00:00,3.7881165,4.0370026,-6.2337036,7.426739
2024-03-02 11:00:00,4.592682,3.3628235,-6.3048096,7.1455727
2024-03-02 12:00:00,5.5086975,3.0404205,-5.1580505,5.9874573
2024-03-02 13:00:00,5.87381,3.1148987,-4.5530396,5.5165896
2024-03-02 14:00:00,6.379547,3.3182678,-4.096863,5.272114
2024-03-02 15:00:00,6.3957825,3.2573242,-3.9974976,5.1565638
2024-03-02 16:00:00,6.1596985,3.3081818,-4.0281677,5.2125044
2024-03-02 17:00:00,5.7794495,2.9274902,-4.366394,5.256957
2024-03-02 18:00:00,4.629669,2.7407074,-3.5575104,4.490808
2024-03-02 19:00:00,3.559723,3.2758331,-3.6138458,4.8775983
2024-03-02 20:00:00,3.1913147,3.7167969,-3.0134583,4.7849255
2024-03-02 21:00:00,2.8148499,4.0398407,-2.5637512,4.784677
2024-03-02 22:00:00,2.7684631,3.7706451,-2.5515137,4.5527997
2024-03-02 23:00:00,2.5660706,3.9195557,-1.8387756,4.329436
2024-03-03 00:00:00,2.056305,3.9543915,-1.1048584,4.10584
2024-03-03 01:00:00,2.087555,4.019623,-0.56159973,4.058665
2024-03-03 02:00:00,2.1019592,3.7590332,0.04360962,3.7592862
2024-03-03 03:00:00,2.3146057,3.8205261,0.56510925,3.862094
2024-03-03 04:00:00,2.2765198,3.7849274,0.70988464,3.8509233
2024-03-03 05:00:00,2.3771057,3.4055939,0.49440002,3.4412935
2024-03-03 06:00:00,2.4195862,2.908142,0.7118225,2.993991
2024-03-03 07:00:00,2.225006,2.5331573,0.8992462,2.6880345
2024-03-03 08:00:00,2.50943,2.705017,0.9488373,2.8666024
2024-03-03 09:00:00,3.2206116,2.7987976,0.7884369,2.9077313
2024-03-03 10:00:00,4.464142,2.9996643,0.8271332,3.111613
2024-03-03 11:00:00,5.1752014,2.8096619,0.81481934,2.9254282
2024-03-03 12:00:00,6.023102,2.2941132,0.7976532,2.428828
2024-03-03 13:00:00,6.825592,1.9120178,0.88890076,2.1085436
2024-03-03 14:00:00,7.3003235,2.3002167,1.0141602,2.513865
2024-03-03 15:00:00,7.6841125,2.1567383,0.83436584,2.3125064
2024-03-03 16:00:00,7.6062317,1.2978973,1.0832214,1.6905344
2024-03-03 17:00:00,7.7295227,0.70306396,1.7185059,1.856761
2024-03-03 18:00:00,7.0638733,-0.24595642,1.9773712,1.9926093
2024-03-03 19:00:00,5.783844,-0.25300598,2.4888458,2.5016725
2024-03-03 20:00:00,5.0904846,0.0027618408,2.678543,2.6785445
2024-03-03 21:00:00,4.597809,-0.11230469,2.72789,2.7302008
2024-03-03 22:00:00,4.2291565,-0.41297913,2.1786957,2.2174911
2024-03-03 23:00:00,3.9195862,-0.50982666,2.60466,2.6540868
2024-03-04 00:00:00,3.709381,-0.44178772,2.969223,3.0019095
2024-03-04 01:00:00,3.7987366,-0.5052643,3.2799225,3.3186116
2024-03-04 02:00:00,3.7027893,-0.66412354,3.309082,3.375068
2024-03-04 03:00:00,3.9916077,-0.99539185,3.1962433,3.3476522
2024-03-04 04:00:00,4.2569885,-1.3150177,2.8349457,3.1250901
2024-03-04 05:00:00,4.7313538,-2.084961,2.6195831,3.348026
2024-03-04 06:00:00,4.93692,-2.9893494,2.8490295,4.1295495
2024-03-04 07:00:00,5.497223,-3.8831787,3.9621582,5.547772
2024-03-04 08:00:00,5.6993713,-4.8283844,4.852051,6.8451214
2024-03-04 09:00:00,5.9981995,-5.8395233,5.567993,8.068617
2024-03-04 10:00:00,6.535553,-6.067032,5.4366302,8.1465225
2024-03-04 11:00:00,6.7486877,-6.0466766,4.656784,7.6320333
2024-03-04 12:00:00,7.210724,-7.24498,4.7780914,8.678703
2024-03-04 13:00:00,7.020172,-7.9082947,4.9813385,9.346382
2024-03-04 14:00:00,6.8312073,-8.09462,4.6508636,9.335598
2024-03-04 15:00:00,6.6513977,-8.022827,4.4107666,9.15536
2024-03-04 16:00:00,6.2326965,-8.3989105,4.5590515,9.556498
2024-03-04 17:00:00,6.3365784,-8.885269,4.99144,10.191294
2024-03-04 18:00:00,6.467682,-8.571823,5.506836,10.188297
2024-03-04 19:00:00,7.2069397,-7.4661713,6.4289856,9.852694
2024-03-04 20:00:00,7.4273987,-4.596573,6.7621613,8.17651
2024-03-04 21:00:00,6.683014,0.1347351,6.41803,6.4194436
2024-03-04 22:00:00,6.092682,0.49647522,7.2625732,7.279523
2024-03-04 23:00:00,5.689728,-0.33189392,7.1115417,7.1192822
2024-03-05 00:00:00,5.476471,-0.8327484,7.0893097,7.1380515
2024-03-05 01:00:00,5.4263,-0.9800873,7.126068,7.1931505
2024-03-05 02:00:00,5.3971252,-1.0556793,7.212616,7.289464
2024-03-05 03:00:00,5.6930237,-1.511673,7.6988373,7.845843
2024-03-05 04:00:00,6.1739807,-1.1585541,8.181046,8.262672
2024-03-05 05:00:00,6.3592834,-0.15081787,8.252365,8.253743
2024-03-05 06:00:00,6.2272034,1.1780548,7.8404846,7.9284935
2024-03-05 07:00:00,5.8856506,2.8943176,7.1192017,7.6850576
2024-03-05 08:00:00,5.6217346,4.427002,6.4161835,7.7952394
2024-03-05 09:00:00,5.551056,5.0548706,5.35437,7.3634906
2024-03-05 10:00:00,5.9949036,4.988327,4.5021667,6.7195916
2024-03-05 11:00:00,6.891754,5.0402985,3.668991,6.2342687
2024-03-05 12:00:00,7.9895325,5.800598,1.8330994,6.0833535
2024-03-05 13:00:00,8.956451,5.059128,1.1186829,5.1813345
2024-03-05 14:00:00,9.860504,4.20665,1.0156403,4.32752
2024-03-05 15:00:00,10.566681,3.0179596,1.3458862,3.304465
2024-03-05 16:00:00,10.580841,1.9102478,1.6416168,2.5187204
2024-03-05 17:00:00,9.954987,0.053100586,1.7041626,1.7049898
2024-03-05 18:00:00,9.310822,-0.27433777,1.9975281,2.0162787
2024-03-05 19:00:00,7.964752,-0.40019226,2.2366486,2.2721686
2024-03-05 20:00:00,6.7081604,-0.5414734,2.4078217,2.4679544
2024-03-05 21:00:00,5.7328186,-0.38606262,2.539093,2.5682752
2024-03-05 22:00:00,5.0138245,-0.73342896,2.5992737,2.7007668
2024-03-05 23:00:00,4.438385,-0.54296875,2.5973053,2.6534524
2024-03-06 00:00:00,3.934967,-0.5815582,2.3878632,2.4576616
2024-03-06 01:00:00,3.7262268,-0.91218567,2.2718506,2.4481397
2024-03-06 02:00:00,3.603424,-1.2305908,2.2901917,2.5998714
2024-03-06 03:00:00,4.1615295,-1.6042633,2.4263916,2.908786
2024-03-06 04:00:00,4.6859436,-1.9208221,2.6070251,3.2382307
2024-03-06 05:00:00,4.957428,-2.2366486,2.8957214,3.658934
2024-03-06 06:00:00,5.332184,-2.5234985,3.248932,4.1138306
2024-03-06 07:00:00,5.466217,-2.5967712,3.8134613,4.6136436
2024-03-06 08:00:00,6.1825256,-2.727127,4.2604523,5.058525
2024-03-06 09:00:00,7.133209,-2.9798584,4.5173645,5.411667
2024-03-06 10:00:00,8.026764,-3.3312378,5.3230286,6.279473
2024-03-06 11:00:00,8.417023,-3.1837158,5.9717407,6.767402
2024-03-06 12:00:00,8.99942,-3.035736,6.218338,6.919785
2024-03-06 13:00:00,9.140533,-2.7932587,6.825409,7.374856
2024-03-06 14:00:00,9.3461,-3.0400696,6.403061,7.0881033
2024-03-06 15:00:00,8.940826,-3.3570251,5.6234894,6.549294
2024-03-06 16:00:00,8.702057,-3.3993835,6.0574493,6.946114
2024-03-06 17:00:00,8.4322815,-3.594925,4.9201813,6.093576
2024-03-06 18:00:00,8.275543,-3.7736664,4.791992,6.0994873
2024-03-06 19:00:00,8.391754,-3.8504944,4.859558,6.20013
2024-03-06 20:00:00,8.305817,-4.0086823,4.8987274,6.329855
2024-03-06 21:00:00,8.288239,-3.9927368,4.9609833,6.3681474
2024-03-06 22:00:00,8.240875,-3.8485413,5.0677032,6.363402
2024-03-06 23:00:00,8.10611,-3.5143585,4.811569,5.9583483
2024-03-07 00:00:00,7.653961,-3.6215973,4.427826,5.7202806
2024-03-07 01:00:00,7.4359436,-3.746521,4.1761627,5.6104145
2024-03-07 02:00:00,6.9547424,-3.7806244,3.7965546,5.3578863
2024-03-07 03:00:00,6.6703186,-3.883789,3.7527008,5.400609
2024-03-07 04:00:00,6.7330627,-4.085861,3.730301,5.5325766
2024-03-07 05:00:00,6.651764,-4.270767,3.6435242,5.613797
2024-03-07 06:00:00,6.7445374,-4.2114105,3.3023224,5.351758
2024-03-07 07:00:00,6.5919495,-4.3482513,3.054596,5.3139296
2024-03-07 08:00:00,6.516754,-4.77684,3.0981598,5.693575
2024-03-07 09:00:00,6.797638,-5.4607697,3.498932,6.4855633
2024-03-07 10:00:00,7.248932,-5.377548,3.521698,6.428093
2024-03-07 11:00:00,7.1063538,-5.455185,3.3511658,6.402293
2024-03-07 12:00:00,7.165802,-5.707657,3.2029877,6.544958
2024-03-07 13:00:00,7.490753,-5.9692993,3.068634,6.7118587
2024-03-07 14:00:00,7.64859,-5.9976044,3.0104523,6.710744
2024-03-07 15:00:00,7.558258,-5.6513977,2.8370209,6.3235264
2024-03-07 16:00:00,7.441681,-5.2189026,2.1282349,5.6361623
2024-03-07 17:00:00,7.460602,-5.1530914,0.86408997,5.225036
2024-03-07 18:00:00,7.3868713,-5.737381,0.23564148,5.742218
2024-03-07 19:00:00,7.415924,-6.49498,0.058303833,6.4952416
2024-03-07 20:00:00,7.034088,-7.0473022,0.15802002,7.0490737
2024-03-07 21:00:00,6.9840393,-7.148224,0.64079285,7.1768875
2024-03-07 22:00:00,6.2794495,-6.7633057,0.6777649,6.7971807
2024-03-07 23:00:00,6.2535706,-6.6905212,0.60575867,6.717888
2024-03-08 00:00:00,6.2252502,-6.699936,0.45388794,6.7152925
2024-03-08 01:00:00,5.977936,-6.4940796,0.65249634,6.5267773
2024-03-08 02:00:00,5.927643,-6.157303,0.6982727,6.19677
2024-03-08 03:00:00,5.6561584,-6.0057983,0.6369934,6.039485
2024-03-08 04:00:00,5.306793,-5.937912,0.60076904,5.9682264
2024-03-08 05:00:00,4.9842834,-6.0282593,0.41226196,6.04234
2024-03-08 06:00:00,4.737213,-6.113495,0.6356964,6.1464567
2024-03-08 07:00:00,4.929352,-6.124588,0.8045044,6.1772003
2024-03-08 08:00:00,5.3441467,-6.4332733,0.9218445,6.498985
2024-03-08 09:00:00,5.88443,-6.4480896,1.0354309,6.530695
2024-03-08 10:00:00,5.979645,-6.833664,1.1743622,6.9338365
2024-03-08 11:00:00,6.0328674,-6.2443085,0.83406067,6.299765
2024-03-08 12:00:00,6.4291077,-6.251816,0.62794495,6.2832727
2024-03-08 13:00:00,6.5296936,-6.378311,0.18385315,6.3809605
2024-03-08 14:00:00,6.4674377,-6.59848,-0.35954285,6.6082683
2024-03-08 15:00:00,6.872223,-6.966049,-0.46955872,6.981857
2024-03-08 16:00:00,7.2391663,-7.264862,-0.7052002,7.299009
2024-03-08 17:00:00,7.032135,-6.8246765,-0.8102417,6.872605
2024-03-08 18:00:00,6.763336,-6.86499,-0.67097473,6.897702
2024-03-08 19:00:00,6.6610413,-7.3311615,-0.41197205,7.3427277
2024-03-08 20:00:00,6.431549,-7.3206635,-0.14685059,7.322136
2024-03-08 21:00:00,6.2062073,-7.138153,-0.07095337,7.1385055
2024-03-08 22:00:00,5.660797,-6.812851,-0.4065094,6.824968
2024-03-08 23:00:00,5.34317,-6.886078,-0.46437073,6.9017177
2024-03-09 00:00:00,4.971344,-6.671158,-0.67884827,6.7056084
2024-03-09 01:00:00,5.108551,-6.6570435,-0.87205505,6.7139187
2024-03-09 02:00:00,5.150543,-6.5415955,-0.98490906,6.6153245
2024-03-09 03:00:00,5.492096,-6.7394257,-1.3943481,6.8821554
2024-03-09 04:00:00,5.708893,-7.3298645,-1.8015137,7.548004
2024-03-09 05:00:00,5.909088,-7.6387634,-2.2535858,7.964255
2024-03-09 06:00:00,5.8033752,-7.481735,-2.8675842,8.012453
2024-03-09 07:00:00,5.7565002,-7.524475,-3.1536102,8.158614
2024-03-09 08:00:00,5.781891,-7.770172,-3.1348724,8.378723
2024-03-09 09:00:00,5.827057,-8.251816,-3.294342,8.885108
